20000337,41.18049,-8.645994,1372637091,-1,-1
20000337,41.180517,-8.645949,1372637106,-1,-1
20000337,41.180049,-8.646048,1372637121,-1,-1
20000337,41.178888,-8.646804,1372637136,-1,-1
20000337,41.178465,-8.649495,1372637151,-1,-1
20000337,41.177961,-8.65215,1372637166,-1,-1
20000337,41.177196,-8.654049,1372637181,-1,-1
20000337,41.177925,-8.655012,1372637196,-1,-1
20000337,41.177853,-8.656353,1372637211,-1,-1
20000337,41.177277,-8.659647,1372637226,-1,-1
20000337,41.177619,-8.662518,1372637241,-1,-1
20000337,41.179221,-8.664561,1372637256,-1,-1
20000337,41.178537,-8.667432,1372637271,-1,-1
20000337,41.176674,-8.668944,1372637286,-1,-1
20000337,41.17518,-8.671374,1372637301,-1,-1
20000337,41.173308,-8.673894,1372637316,-1,-1
20000337,41.171841,-8.676918,1372637331,-1,-1
20000337,41.171949,-8.680032,1372637346,-1,-1
20000337,41.173191,-8.682615,1372637361,-1,-1
20000337,41.173776,-8.685441,1372637376,-1,-1
20000337,41.17365,-8.688105,1372637391,-1,-1
20000337,41.174379,-8.688879,1372637406,-1,-1
20000337,41.17608,-8.689059,1372637421,-1,-1
20000337,41.176431,-8.689086,1372637436,-1,-1
20000337,41.176593,-8.689059,1372637451,-1,-1
20000337,41.176755,-8.687502,1372637466,-1,-1
20000337,41.177781,-8.687259,1372637481,-1,-1
20000337,41.178078,-8.687259,1372637496,-1,-1
20000337,41.178087,-8.687268,1372637511,-1,-1
