20000589,41.141412,-8.618643,1372636858,-1,-1
20000589,41.141376,-8.618499,1372636873,-1,-1
20000589,41.14251,-8.620326,1372636888,-1,-1
20000589,41.143815,-8.622153,1372636903,-1,-1
20000589,41.144373,-8.623953,1372636918,-1,-1
20000589,41.144778,-8.62668,1372636933,-1,-1
20000589,41.144697,-8.627373,1372636948,-1,-1
20000589,41.14521,-8.630226,1372636963,-1,-1
20000589,41.14692,-8.632746,1372636978,-1,-1
20000589,41.148225,-8.631738,1372636993,-1,-1
20000589,41.150385,-8.629938,1372637008,-1,-1
20000589,41.151213,-8.62911,1372637023,-1,-1
20000589,41.15124,-8.629128,1372637038,-1,-1
20000589,41.152203,-8.628786,1372637053,-1,-1
20000589,41.152374,-8.628687,1372637068,-1,-1
20000589,41.152518,-8.628759,1372637083,-1,-1
20000589,41.15268,-8.630838,1372637098,-1,-1
20000589,41.153022,-8.632323,1372637113,-1,-1
20000589,41.154489,-8.631144,1372637128,-1,-1
20000589,41.154507,-8.630829,1372637143,-1,-1
20000589,41.154516,-8.630829,1372637158,-1,-1
20000589,41.154498,-8.630829,1372637173,-1,-1
20000589,41.154489,-8.630838,1372637188,-1,-1
