20000320,41.140359,-8.612964,1372636951,-1,-1
20000320,41.14035,-8.613378,1372636966,-1,-1
20000320,41.140278,-8.614215,1372636981,-1,-1
20000320,41.140368,-8.614773,1372636996,-1,-1
20000320,41.140449,-8.615907,1372637011,-1,-1
20000320,41.140602,-8.616609,1372637026,-1,-1
20000320,41.141412,-8.618472,1372637041,-1,-1
20000320,41.142789,-8.620623,1372637056,-1,-1
20000320,41.144094,-8.622558,1372637071,-1,-1
20000320,41.144805,-8.62506,1372637086,-1,-1
20000320,41.144733,-8.627436,1372637101,-1,-1
20000320,41.145174,-8.630082,1372637116,-1,-1
20000320,41.146461,-8.6319,1372637131,-1,-1
20000320,41.147316,-8.632584,1372637146,-1,-1
20000320,41.148774,-8.631252,1372637161,-1,-1
20000320,41.150628,-8.629713,1372637176,-1,-1
20000320,41.152077,-8.628804,1372637191,-1,-1
20000320,41.152464,-8.628579,1372637206,-1,-1
20000320,41.152662,-8.62875,1372637221,-1,-1
20000320,41.15277,-8.630424,1372637236,-1,-1
20000320,41.152779,-8.632683,1372637251,-1,-1
20000320,41.152563,-8.635131,1372637266,-1,-1
20000320,41.153013,-8.637705,1372637281,-1,-1
20000320,41.15358,-8.64036,1372637296,-1,-1
20000320,41.154021,-8.642205,1372637311,-1,-1
20000320,41.154507,-8.644068,1372637326,-1,-1
20000320,41.154336,-8.646453,1372637341,-1,-1
20000320,41.1543,-8.648613,1372637356,-1,-1
20000320,41.154336,-8.649504,1372637371,-1,-1
20000320,41.154354,-8.649837,1372637386,-1,-1
20000320,41.1543,-8.649837,1372637401,-1,-1
20000320,41.154282,-8.649882,1372637416,-1,-1
20000320,41.1543,-8.649936,1372637431,-1,-1
20000320,41.154264,-8.6499,1372637446,-1,-1
20000320,41.141736,-8.599383,1372637461,-1,-1
20000320,41.140566,-8.59653,1372637476,-1,-1
20000320,41.154291,-8.65008,1372637491,-1,-1
20000320,41.153814,-8.650395,1372637506,-1,-1
20000320,41.153832,-8.650377,1372637521,-1,-1
20000320,41.153787,-8.650359,1372637536,-1,-1
20000320,41.153166,-8.649891,1372637551,-1,-1
20000320,41.152572,-8.649369,1372637566,-1,-1
20000320,41.152374,-8.649198,1372637581,-1,-1
20000320,41.151213,-8.649711,1372637596,-1,-1
20000320,41.150466,-8.649117,1372637611,-1,-1
20000320,41.149062,-8.649117,1372637626,-1,-1
20000320,41.148261,-8.648613,1372637641,-1,-1
20000320,41.148225,-8.648424,1372637656,-1,-1
20000320,41.148405,-8.647587,1372637671,-1,-1
20000320,41.148414,-8.64594,1372637686,-1,-1
20000320,41.148135,-8.643861,1372637701,-1,-1
20000320,41.148027,-8.642763,1372637716,-1,-1
20000320,41.14836,-8.640918,1372637731,-1,-1
20000320,41.148351,-8.637759,1372637746,-1,-1
20000320,41.147964,-8.635338,1372637761,-1,-1
20000320,41.147172,-8.633277,1372637776,-1,-1
20000320,41.146146,-8.631513,1372637791,-1,-1
20000320,41.14503,-8.629776,1372637806,-1,-1
20000320,41.144643,-8.627814,1372637821,-1,-1
20000320,41.144769,-8.625996,1372637836,-1,-1
20000320,41.144463,-8.624088,1372637851,-1,-1
20000320,41.143401,-8.621325,1372637866,-1,-1
20000320,41.141961,-8.619444,1372637881,-1,-1
20000320,41.140863,-8.617365,1372637896,-1,-1
20000320,41.14053,-8.61597,1372637911,-1,-1
