20000596,41.159826,-8.639847,1372637303,-1,-1
20000596,41.159871,-8.640351,1372637318,-1,-1
20000596,41.160114,-8.642196,1372637333,-1,-1
20000596,41.160492,-8.644455,1372637348,-1,-1
20000596,41.160951,-8.646921,1372637363,-1,-1
20000596,41.161491,-8.649999,1372637378,-1,-1
20000596,41.162031,-8.653167,1372637393,-1,-1
20000596,41.16258,-8.656434,1372637408,-1,-1
20000596,41.163192,-8.660178,1372637423,-1,-1
20000596,41.163687,-8.663112,1372637438,-1,-1
20000596,41.1642,-8.666235,1372637453,-1,-1
20000596,41.164704,-8.669169,1372637468,-1,-1
20000596,41.165136,-8.670852,1372637483,-1,-1
20000596,41.166576,-8.670942,1372637498,-1,-1
20000596,41.167962,-8.66961,1372637513,-1,-1
20000596,41.168988,-8.668098,1372637528,-1,-1
20000596,41.170005,-8.66664,1372637543,-1,-1
20000596,41.170635,-8.665767,1372637558,-1,-1
20000596,41.170671,-8.66574,1372637573,-1,-1
