0,1181905,1.00
1,1181905,1.00
2,1181905,1.00
3,1181905,1.00
4,1181905,1.00
5,1181905,1.00
6,1181905,1.00
7,1181905,1.00
8,1181905,1.00
9,1181905,1.00
10,1181905,1.00
11,1181905,1.00
12,1181905,1.00
13,1181905,1.00
14,1181905,1.00
15,1181905,1.00
16,1181905,1.00
17,1181905,1.00
18,1181905,1.00
19,1111650,1.00
20,1111650,1.00
21,1111650,1.00
22,1111650,1.00
23,1111650,1.00
24,1111650,1.00
25,1111650,1.00
26,1111650,1.00
27,1111650,1.00
28,1111650,1.00
29,1111647,1.00
30,1111647,1.00
31,1111647,1.00
32,1111647,1.00
33,1111647,1.00
34,1111647,1.00
35,1111647,1.00
36,1111647,1.00
37,1111647,1.00
38,1111647,1.00
39,1111647,1.00
40,1111647,1.00
41,1111647,1.00
42,1111647,1.00
43,1111647,1.00
44,1111647,1.00
45,1111647,1.00
46,1111647,1.00
47,1111647,1.00
48,1111647,1.00
49,1111647,1.00
50,1111647,1.00
51,1111647,1.00
52,1111647,1.00
53,1111647,1.00
54,1111647,1.00
55,1111645,1.00
56,1111645,1.00
57,1111645,1.00
58,1111645,1.00
59,1111645,1.00
60,1111645,1.00
61,1111669,1.00
62,1111669,1.00
63,1111669,1.00
64,1111669,1.00
65,1165428,1.00
66,1165428,1.00
67,1165428,1.00
68,1165428,1.00
69,1165428,1.00
70,1165428,1.00
71,1165428,1.00
72,1169005,1.00
73,1169005,1.00
74,1169005,1.00
75,1169005,1.00
76,1169005,1.00
77,1169005,1.00
78,1169005,1.00
79,1169001,1.00
80,1169001,1.00
81,1169001,1.00
82,1169001,1.00
83,1169001,1.00
84,1169001,1.00
85,1169001,1.00
86,1169001,1.00
87,1169000,1.00
88,1169000,1.00
89,1169000,1.00
90,1169000,1.00
91,1169000,1.00
92,1169000,1.00
93,1169000,1.00
94,1169000,1.00
95,1169000,1.00
96,1169000,1.00
97,1169000,1.00
98,1219263,1.00
99,1219263,1.00
100,1219263,1.00
101,1219263,1.00
102,1219263,1.00
103,1219263,1.00
104,1219263,1.00
105,1219258,1.00
106,1219258,1.00
107,1219258,1.00
108,1219258,1.00
109,1219258,1.00
110,1219258,1.00
111,1219258,1.00
112,1219258,1.00
113,1219258,1.00
114,1219258,1.00
115,1104101,1.00
116,1104101,1.00
117,1104101,1.00
118,1104101,1.00
119,1104101,1.00
120,1104101,1.00
121,1104120,1.00
122,1104120,1.00
123,1104120,1.00
124,1219257,1.00
125,1182684,1.00
126,1182684,1.00
127,1182684,1.00
128,1182684,1.00
129,1182684,1.00
130,1182684,1.00
131,1182684,1.00
132,1182684,1.00
133,1182684,1.00
134,1182684,1.00
135,1182684,1.00
136,1182684,1.00
137,1182684,1.00
138,1182684,1.00
139,1182684,1.00
140,1182684,1.00
141,1182684,1.00
142,1182684,1.00
143,1121189,1.00
144,1121189,1.00
145,1121189,1.00
146,1121189,1.00
147,1121189,1.00
148,1121189,1.00
149,1121189,1.00
150,1121189,1.00
151,1121189,1.00
152,200446,1.00
153,200446,1.00
154,200446,1.00
155,200446,1.00
156,200819,1.00
157,200819,1.00
158,200819,1.00
159,200819,1.00
160,200819,1.00
161,200819,1.00
162,200819,1.00
163,200819,1.00
164,200819,1.00
165,200819,1.00
166,200819,1.00
167,200819,1.00
168,200819,1.00
169,200819,1.00
170,1219254,1.00
171,1219254,1.00
172,1219254,1.00
173,1219254,1.00
174,1219254,1.00
175,1219254,1.00
176,1219254,1.00
177,1219254,1.00
178,1219254,1.00
179,1219254,1.00
180,1219254,1.00
181,1219254,1.00
182,1219254,1.00
183,1219254,1.00
184,1219254,1.00
185,1219254,1.00
186,1229220,1.00
187,1229220,1.00
188,1229220,1.00
189,1229220,1.00
190,1229220,1.00
191,1229220,1.00
192,1229220,1.00
193,1229220,1.00
194,1229220,1.00
195,1229220,1.00
196,1229220,1.00
197,1229220,1.00
198,1229220,1.00
199,1229220,1.00
200,1229220,1.00
201,1229220,1.00
